label_key	label	display_label	category	rank	gene	score	log2fc	mean_in	mean_out	detection_in	detection_out	detection_delta	n_cells_in	n_cells_out
cell_type	Root cortex	Root cortex	root_identity	18	AT5G65390	0.8022547960281372	2.123514175415039	1.7150635719299316	0.3928146958351135	0.5034849047660828	0.1256890892982483	0.3777958154678345	3013	32652
cell_type	Root cortex	Root cortex	root_identity	19	AthLNC001439	0.7956896424293518	3.4713752269744877	0.7448647618293762	0.06624685972929	0.251908391714096	0.0226938631385564	0.22921452857553962	3013	32652
cell_type	Root cortex	Root cortex	root_identity	20	AT3G55120	0.7626602649688721	3.274442195892334	0.7671082019805908	0.0783810839056968	0.2605376839637756	0.0276246480643749	0.23291303589940068	3013	32652
cell_type	Root endodermis	Root endodermis	root_identity	1	AT3G22620	3.147590160369873	4.340705871582031	3.17885160446167	0.1559365838766098	0.7733898758888245	0.048256617039442	0.7251332588493825	3773	31892
cell_type	Root endodermis	Root endodermis	root_identity	2	AT3G22600	2.88796615600586	3.977809429168701	3.217978954315185	0.2033046036958694	0.7887622714042664	0.0627430081367492	0.7260192632675172	3773	31892
cell_type	Root endodermis	Root endodermis	root_identity	3	AT2G32300	2.8632631301879883	4.828229904174805	2.252692699432373	0.0783327743411064	0.6175457239151001	0.0245202556252479	0.5930254682898521	3773	31892
cell_type	Root endodermis	Root endodermis	root_identity	4	AT2G28670	2.536210060119629	4.291459560394287	2.567269802093506	0.1301543265581131	0.6310628056526184	0.0400727465748786	0.5909900590777398	3773	31892
cell_type	Root endodermis	Root endodermis	root_identity	5	AT5G15290	2.462292194366455	5.173700332641602	1.817633390426636	0.0493855699896812	0.4919162392616272	0.0159914717078208	0.4759247675538064	3773	31892
cell_type	Root endodermis	Root endodermis	root_identity	6	AT1G05260	2.4392752647399902	4.313321113586426	2.372768878936768	0.1183986142277717	0.6016432642936707	0.0361219123005867	0.565521351993084	3773	31892
cell_type	Root endodermis	Root endodermis	root_identity	7	AT2G36100	2.394655227661133	4.255702018737793	2.516140937805176	0.1307691037654876	0.6027033925056458	0.0400100350379943	0.5626933574676515	3773	31892
cell_type	Root endodermis	Root endodermis	root_identity	8	AT5G66390	2.3135273456573486	4.39039945602417	2.2543249130249023	0.1065392717719078	0.5600318312644958	0.0330803953111171	0.5269514359533788	3773	31892
cell_type	Root endodermis	Root endodermis	root_identity	9	AT3G32980	2.2659692764282227	5.075571537017822	1.370669960975647	0.0396771356463432	0.4590511620044708	0.0126050421968102	0.44644611980766064	3773	31892
cell_type	Root endodermis	Root endodermis	root_identity	10	AT5G42180	2.2135872840881348	4.570655345916748	2.0110151767730717	0.0836694836616516	0.5102040767669678	0.0258999112993478	0.48430416546761995	3773	31892
cell_type	Root endodermis	Root endodermis	root_identity	11	AT2G14900	2.208554983139038	4.553133964538574	1.8167222738265991	0.0764279216527938	0.5091438889503479	0.0240812748670578	0.4850626140832901	3773	31892
cell_type	Root endodermis	Root endodermis	root_identity	12	AT3G24020	2.127434492111206	4.59906530380249	1.914111614227295	0.0780200809240341	0.4868804812431335	0.0243007652461528	0.46257971599698067	3773	31892
cell_type	Root endodermis	Root endodermis	root_identity	13	AT2G27370	2.0623462200164795	4.83349609375	1.6618481874465942	0.0573210529983043	0.4447389245033264	0.0180609561502933	0.4266779683530331	3773	31892
cell_type	Root endodermis	Root endodermis	root_identity	14	AT3G11550	2.0302300453186035	4.585498332977295	1.8582329750061035	0.0764392763376236	0.4667373299598694	0.0239872075617313	0.4427501223981381	3773	31892
cell_type	Root endodermis	Root endodermis	root_identity	15	AT4G13580	1.98575758934021	4.877786159515381	1.6175103187561035	0.0540497675538063	0.4240657389163971	0.0169635023921728	0.4071022365242243	3773	31892
cell_type	Root endodermis	Root endodermis	root_identity	16	AT4G11290	1.980849385261536	4.643426418304443	1.5410826206207275	0.0607016943395137	0.44606414437294	0.0194719675928354	0.42659217678010464	3773	31892
cell_type	Root endodermis	Root endodermis	root_identity	17	AT3G55230	1.9585927724838257	4.476109981536865	1.852479338645935	0.0822806879878044	0.463026762008667	0.0254609305411577	0.43756583146750927	3773	31892
cell_type	Root endodermis	Root endodermis	root_identity	18	AT2G39430	1.9178522825241089	4.974451065063477	1.4455416202545166	0.0450120903551578	0.399681955575943	0.0141414776444435	0.3855404779314995	3773	31892
cell_type	Root endodermis	Root endodermis	root_identity	19	AT1G61590	1.9017735719680784	4.877044677734375	1.2372218370437622	0.0411368198692798	0.4028624296188354	0.0129185998812317	0.3899438297376037	3773	31892
cell_type	Root endodermis	Root endodermis	root_identity	20	AT2G30210	1.7438095808029177	5.038313865661621	1.254061222076416	0.0371927879750728	0.357805460691452	0.0116957230493426	0.34610973764210945	3773	31892
cell_type	Root hair	Root hair	root_identity	1	AT3G54580	1.732917308807373	3.326776027679444	2.1373140811920166	0.212114080786705	0.5851784944534302	0.0642786249518394	0.5208998695015907	4426	31239
cell_type	Root hair	Root hair	root_identity	2	AT1G30870	1.6803051233291626	3.981665372848511	1.5212305784225464	0.0953562185168266	0.4521012306213379	0.0300905928015708	0.4220106378197671	4426	31239
cell_type	Root hair	Root hair	root_identity	3	AT3G09925	1.6021944284439087	3.955212593078613	1.4400376081466677	0.0919047072529792	0.4335743188858032	0.0284900292754173	0.4050842896103859	4426	31239
cell_type	Root hair	Root hair	root_identity	4	AT3G54590	1.5865923166275024	3.545872688293457	1.7596783638000488	0.1497530043125152	0.4934478104114532	0.0460001938045024	0.4474476166069508	4426	31239
cell_type	Root hair	Root hair	root_identity	5	AT3G62680	1.5795892477035522	3.7004547119140634	1.689140558242798	0.1290094554424286	0.4661093652248382	0.0392458140850067	0.4268635511398315	4426	31239
cell_type	Root hair	Root hair	root_identity	6	AT1G01750	1.5153201818466189	3.889370441436768	1.4040460586547852	0.0938142091035842	0.4197921454906463	0.0301866251975297	0.3896055202931166	4426	31239
cell_type	Root hair	Root hair	root_identity	7	AT4G01480	1.501056671142578	2.9874868392944336	2.039008378982544	0.2562224268913269	0.5874378681182861	0.0849899128079414	0.5024479553103447	4426	31239
cell_type	Root hair	Root hair	root_identity	8	AT4G40090	1.4995698928833008	3.89996337890625	1.472297191619873	0.0976925566792488	0.4150474369525909	0.0305387489497661	0.3845086880028248	4426	31239
cell_type	Root hair	Root hair	root_identity	9	AT5G14330	1.4911315441131592	2.9272170066833496	2.23567533493042	0.2930510938167572	0.6000903844833374	0.0906879231333732	0.5094024613499641	4426	31239
cell_type	Root hair	Root hair	root_identity	10	AT5G05500	1.401415467262268	4.0559797286987305	1.2149320840835571	0.0721034184098243	0.3682783544063568	0.0227600112557411	0.3455183431506157	4426	31239
cell_type	Root hair	Root hair	root_identity	11	AT4G00680	1.3455389738082886	4.152101993560791	1.1327542066574097	0.0627692937850952	0.3438770771026611	0.0198149755597114	0.3240621015429497	4426	31239
cell_type	Root hair	Root hair	root_identity	12	AT1G58270	1.2652322053909302	2.414503335952759	2.4141294956207275	0.4520044326782226	0.6640307307243347	0.1400172859430313	0.5240134447813034	4426	31239
cell_type	Root hair	Root hair	root_identity	13	AT4G25820	1.1957435607910156	3.519111633300781	1.3184326887130735	0.1140877455472946	0.3757342994213104	0.0359486527740955	0.33978564664721495	4426	31239
cell_type	Root hair	Root hair	root_identity	14	AT3G28550	1.1662473678588867	2.176397562026977	2.6279492378234863	0.5805957317352295	0.6995029449462891	0.1636416018009185	0.5358613431453706	4426	31239
cell_type	Root hair	Root hair	root_identity	15	AT1G62980	1.1632869243621826	3.9841461181640634	1.0090582370758057	0.0628261938691139	0.3117939531803131	0.0198149755597114	0.2919789776206017	4426	31239
cell_type	Root hair	Root hair	root_identity	16	AT1G12560	1.1602258682250977	4.027209281921387	0.9772601127624512	0.0589989274740219	0.3068233132362366	0.0187265910208225	0.28809672221541405	4426	31239
cell_type	Root hair	Root hair	root_identity	17	AT5G57625	1.113143801689148	3.7880873680114746	1.0715194940567017	0.0766385197639465	0.3178942501544952	0.024040462449193	0.2938537877053022	4426	31239
cell_type	Root hair	Root hair	root_identity	18	AT5G67400	1.0947577953338623	4.103053092956543	0.9637764096260072	0.0551415830850601	0.2842295467853546	0.0174141302704811	0.2668154165148735	4426	31239
cell_type	Root hair	Root hair	root_identity	19	AT2G34910	1.0809186697006226	3.492177724838257	1.0603643655776978	0.0933222770690918	0.3395842611789703	0.0300585813820362	0.3095256797969341	4426	31239
cell_type	Root hair	Root hair	root_identity	20	AT5G17820	1.0555146932601929	2.183439254760742	2.1733062267303467	0.4776741862297058	0.6206507086753845	0.1372323036193847	0.4834184050559998	4426	31239
cell_type	Root stele	Root stele	root_identity	1	AT4G11210	2.272092342376709	3.839675188064575	2.53639817237854	0.1762275397777557	0.6439592242240906	0.0522184297442436	0.591740794479847	3435	32230
cell_type	Root stele	Root stele	root_identity	2	AT2G02130	2.247849464416504	4.156124114990234	2.257192611694336	0.1256609857082367	0.5784570574760437	0.0376047156751155	0.5408523418009282	3435	32230
cell_type	Root stele	Root stele	root_identity	3	AT1G12080	2.042723655700684	3.5288333892822266	2.6800014972686768	0.2312802821397781	0.6462882161140442	0.0674216598272323	0.5788665562868118	3435	32230
cell_type	Root stele	Root stele	root_identity	4	AT4G14130	1.5604541301727295	4.25583028793335	1.26737642288208	0.0653919652104377	0.3874818086624145	0.0208191126585006	0.3666626960039139	3435	32230
cell_type	Root stele	Root stele	root_identity	5	AT3G59370	1.5353330373764038	3.833889961242676	1.7090356349945068	0.1189193502068519	0.4349344968795776	0.0344709903001785	0.4004635065793991	3435	32230
cell_type	Root stele	Root stele	root_identity	6	AT4G18510	1.452366590499878	5.154310703277588	0.9576212763786316	0.0259181298315525	0.2902474403381347	0.008470369502902	0.28177707083523273	3435	32230
cell_type	Root stele	Root stele	root_identity	7	AT1G62480	1.2710418701171875	2.0524847507476807	4.635429859161377	1.1166971921920776	0.9141193628311156	0.2948495149612427	0.6192698478698729	3435	32230
cell_type	Root stele	Root stele	root_identity	8	AT4G22212	1.227649807929993	3.554269552230835	1.2135417461395264	0.1023881435394287	0.3781659305095672	0.0327645055949687	0.3454014249145985	3435	32230
cell_type	Root stele	Root stele	root_identity	9	AT2G13820	1.2050830125808716	3.957132339477539	1.0416935682296753	0.066133789718151	0.3263464272022247	0.0218119770288467	0.304534450173378	3435	32230
cell_type	Root stele	Root stele	root_identity	10	AT3G14990	1.080403208732605	2.3262243270874023	2.131175994873047	0.4241671562194824	0.6023289561271667	0.1378839612007141	0.46444499492645264	3435	32230
cell_type	Root stele	Root stele	root_identity	11	AthLNC000440	1.0353561639785769	3.914022207260132	0.8731558918952942	0.0569896958768367	0.2841339111328125	0.0196090601384639	0.2645248509943486	3435	32230
cell_type	Root stele	Root stele	root_identity	12	AT4G14010	0.9870578646659852	3.656538963317871	0.90425306558609	0.0707863867282867	0.2937408983707428	0.0237977039068937	0.2699431944638491	3435	32230
cell_type	Root stele	Root stele	root_identity	13	AT4G26320	0.9413301348686218	2.0533015727996826	2.533922910690308	0.6097441911697388	0.6279475688934326	0.169500470161438	0.45844709873199463	3435	32230
cell_type	Root stele	Root stele	root_identity	14	AT2G45470	0.8761805891990662	3.8357653617858887	0.7184994220733643	0.0493906550109386	0.2457059621810913	0.0172820352017879	0.22842392697930342	3435	32230
cell_type	Root stele	Root stele	root_identity	15	AT3G03780	0.870071291923523	2.616145133972168	1.312636375427246	0.2132579833269119	0.4037845730781555	0.0712069496512413	0.3325776234269142	3435	32230
cell_type	Root stele	Root stele	root_identity	16	AT2G30860	0.8545388579368591	2.6382620334625244	1.3325815200805664	0.2132020145654678	0.3903930187225342	0.0664908438920974	0.32390217483043676	3435	32230
cell_type	Root stele	Root stele	root_identity	17	AT3G21770	0.8169227242469788	3.620722532272339	0.781146764755249	0.0625831633806228	0.2462882101535797	0.0206639785319566	0.22562423162162312	3435	32230
cell_type	Root stele	Root stele	root_identity	18	AT4G34050	0.7947564721107483	1.580580711364746	3.591315746307373	1.2000808715820312	0.8259097337722778	0.3230840861797333	0.5028256475925446	3435	32230
cell_type	Root stele	Root stele	root_identity	19	AT3G14310	0.776950478553772	2.900854110717773	0.93244469165802	0.1239811331033706	0.3097525537014007	0.0419174693524837	0.267835084348917	3435	32230
cell_type	Root stele	Root stele	root_identity	20	AT1G02500	0.7676393389701843	1.915987849235535	2.072169303894043	0.5483700037002563	0.5740902423858643	0.1734408885240554	0.4006493538618089	3435	32230
cell_type	S phase	S phase	cell_cycle_or_other	1	AT5G15200	1.9205048084259035	3.0526936054229736	2.509359121322632	0.3015404939651489	0.7277801632881165	0.0986621081829071	0.6291180551052094	2329	33336
cell_type	S phase	S phase	cell_cycle_or_other	2	AT5G20290	1.8438160419464111	2.950472116470337	2.533587455749512	0.3268888592720032	0.7320738434791565	0.1071514263749122	0.6249224171042442	2329	33336
cell_type	S phase	S phase	cell_cycle_or_other	3	AT3G60245	1.8206268548965452	3.008338689804077	2.424473762512207	0.3004368841648102	0.7037355303764343	0.0985421165823936	0.6051934137940407	2329	33336
cell_type	S phase	S phase	cell_cycle_or_other	4	AT5G16130	1.808166265487671	3.5493147373199463	1.7227195501327517	0.1462368220090866	0.5598969459533691	0.0504559651017189	0.5094409808516502	2329	33336
cell_type	S phase	S phase	cell_cycle_or_other	5	AT4G16720	1.7909860610961914	3.384398937225342	1.838301181793213	0.1751356422901153	0.5890940427780151	0.0599052086472511	0.529188834130764	2329	33336
cell_type	S phase	S phase	cell_cycle_or_other	6	AT5G27850	1.7761609554290771	3.1800553798675537	2.098533391952514	0.2306491434574127	0.6358952522277832	0.0773638114333152	0.558531440794468	2329	33336
cell_type	S phase	S phase	cell_cycle_or_other	7	AT2G34480	1.7733798027038574	3.071469783782959	2.158377170562744	0.2558762431144714	0.6633748412132263	0.0860031172633171	0.5773717239499092	2329	33336
cell_type	S phase	S phase	cell_cycle_or_other	8	AT4G27090	1.7603201866149902	2.9606242179870605	2.3563926219940186	0.30182746052742	0.6942893862724304	0.0997120216488838	0.5945773646235466	2329	33336
cell_type	S phase	S phase	cell_cycle_or_other	9	AT3G49010	1.7577128410339355	3.443495512008667	1.7391616106033323	0.1589536517858505	0.5646200180053711	0.0541756674647331	0.510444350540638	2329	33336
cell_type	S phase	S phase	cell_cycle_or_other	10	AT1G27400	1.7504743337631226	3.610617876052856	1.622860312461853	0.1319365501403808	0.5311292409896851	0.0463162958621978	0.48481294512748724	2329	33336
cell_type	S phase	S phase	cell_cycle_or_other	11	AT3G04400	1.7444686889648438	2.8946573734283447	2.3332748413085938	0.3128869831562042	0.7054529786109924	0.1028017774224281	0.6026512011885643	2329	33336
cell_type	S phase	S phase	cell_cycle_or_other	12	AT2G39460	1.7346785068511963	3.3135316371917725	1.815637230873108	0.1817240715026855	0.5860884785652161	0.0625749975442886	0.5235134810209274	2329	33336
cell_type	S phase	S phase	cell_cycle_or_other	13	AT2G19730	1.733818292617798	3.2279648780822754	1.9325655698776243	0.205369085073471	0.6062687635421753	0.0691444650292396	0.5371242985129356	2329	33336
cell_type	S phase	S phase	cell_cycle_or_other	14	AT2G27710	1.729910373687744	3.346069812774658	1.7934343814849854	0.1754656583070755	0.5762129426002502	0.0592152625322341	0.5169976800680162	2329	33336
cell_type	S phase	S phase	cell_cycle_or_other	15	AT4G18100	1.7197149991989136	3.198702812194824	1.9632943868637085	0.2129444777965545	0.6101331114768982	0.0725042000412941	0.5376289114356041	2329	33336
cell_type	S phase	S phase	cell_cycle_or_other	16	AT5G02960	1.7117875814437866	3.058617115020752	2.0904836654663086	0.250026136636734	0.6436238884925842	0.0839632824063301	0.5596606060862541	2329	33336
cell_type	S phase	S phase	cell_cycle_or_other	17	AT2G40205	1.7075769901275637	3.226503372192383	1.9926677942276	0.2119994610548019	0.5993989109992981	0.0701643899083137	0.5292345210909843	2329	33336
cell_type	S phase	S phase	cell_cycle_or_other	18	AT3G62250	1.7052679061889648	3.1273093223571777	1.9567910432815552	0.2230538427829742	0.6212967038154602	0.0760139152407646	0.5452827885746956	2329	33336
cell_type	S phase	S phase	cell_cycle_or_other	19	AT3G22230	1.6887011528015137	3.60903000831604	1.5616106986999512	0.1270632445812225	0.5126664042472839	0.0447564199566841	0.4679099842905998	2329	33336
cell_type	S phase	S phase	cell_cycle_or_other	20	AT1G09690	1.6859071254730225	3.282670497894287	1.7854825258255005	0.1825762540102005	0.5762129426002502	0.062634989619255	0.5135779529809953	2329	33336
cell_type	Unknow	Unknown	cell_cycle_or_other	1	AT2G43820	0.4578461647033691	1.909935712814331	1.2388970851898191	0.3289420902729034	0.3444266319274902	0.1047085151076316	0.23971811681985858	7482	28183
cell_type	Unknow	Unknown	cell_cycle_or_other	2	AT2G29440	0.3530179560184479	1.208039164543152	2.0801587104797363	0.899843156337738	0.5577386021614075	0.2655146718025207	0.2922239303588868	7482	28183
cell_type	Unknow	Unknown	cell_cycle_or_other	3	AT2G29450	0.339463859796524	1.1748933792114258	2.1613659858703613	0.9567475318908693	0.5753809213638306	0.2864492833614349	0.2889316380023957	7482	28183
cell_type	Unknow	Unknown	cell_cycle_or_other	4	AT1G43160	0.2943658828735351	1.4632456302642822	1.1294983625411987	0.4090049862861633	0.3319967985153198	0.13082355260849	0.20117324590682983	7482	28183
cell_type	Unknow	Unknown	cell_cycle_or_other	5	AT3G50970	0.2769272029399872	0.9783723950386048	2.737904787063598	1.389136552810669	0.6646618843078613	0.38161301612854	0.28304886817932134	7482	28183
cell_type	Unknow	Unknown	cell_cycle_or_other	6	AT5G52310	0.2536461353302002	1.4996392726898191	0.941587209701538	0.3323382437229156	0.2734563052654266	0.1043182089924812	0.16913809627294538	7482	28183
cell_type	Unknow	Unknown	cell_cycle_or_other	7	AT1G07590	0.2502376139163971	1.0309016704559326	1.976357698440552	0.9667271971702576	0.5163058042526245	0.2735691666603088	0.24273663759231573	7482	28183
cell_type	Unknow	Unknown	cell_cycle_or_other	8	AT1G05340	0.226473718881607	1.186767339706421	1.3388018608093262	0.5875563621520996	0.3723603188991546	0.1815278679132461	0.1908324509859085	7482	28183
cell_type	Unknow	Unknown	cell_cycle_or_other	9	AT1G20450	0.2249750345945358	0.7913596630096436	3.605623960494995	2.082904815673828	0.8217054009437561	0.5374161601066589	0.28428924083709717	7482	28183
cell_type	Unknow	Unknown	cell_cycle_or_other	10	AT5G63600	0.2143469005823135	2.0113110542297363	0.4723942577838897	0.1164243146777153	0.1452820152044296	0.038711279630661	0.1065707355737686	7482	28183
cell_type	Unknow	Unknown	cell_cycle_or_other	11	AT1G19020	0.1823503673076629	1.2111388444900513	0.992133378982544	0.4279616773128509	0.2869553565979004	0.1363942772150039	0.15056107938289648	7482	28183
cell_type	Unknow	Unknown	cell_cycle_or_other	12	AT3G49780	0.1751017123460769	1.124280333518982	1.062952995300293	0.4870680272579193	0.305800586938858	0.1500549912452697	0.15574559569358828	7482	28183
cell_type	Unknow	Unknown	cell_cycle_or_other	13	AT2G29460	0.1736888736486435	1.7610827684402466	0.4552026391029358	0.1335919350385666	0.1440791189670562	0.0454529337584972	0.09862618520855898	7482	28183
cell_type	Unknow	Unknown	cell_cycle_or_other	14	AT5G47450	0.1712563186883926	1.0286089181900024	1.204303503036499	0.5898187756538391	0.3448275923728943	0.1783344596624374	0.16649313271045688	7482	28183
cell_type	Unknow	Unknown	cell_cycle_or_other	15	AT1G20440	0.1608138084411621	0.6347575783729553	3.9798879623413086	2.562887191772461	0.8830526471138	0.6297058463096619	0.2533468008041382	7482	28183
cell_type	Unknow	Unknown	cell_cycle_or_other	16	AT5G05600	0.1572490632534027	1.1651936769485474	0.8779667615890503	0.3909351825714111	0.2645014822483063	0.1295461803674698	0.1349553018808365	7482	28183
cell_type	Unknow	Unknown	cell_cycle_or_other	17	AT3G48520	0.1552424728870391	1.822647213935852	0.3829473853111267	0.1075425967574119	0.1212242692708969	0.0360500998795032	0.08517416939139369	7482	28183
cell_type	Unknow	Unknown	cell_cycle_or_other	18	AT1G78070	0.1544686108827591	1.2742215394973757	0.7017855644226074	0.2895654141902923	0.2191927284002304	0.0979668572545051	0.1212258711457253	7482	28183
cell_type	Unknow	Unknown	cell_cycle_or_other	19	AT5G13750	0.1539246588945388	1.7041562795639038	0.4332142472267151	0.1322606354951858	0.1360598802566528	0.0457367934286594	0.0903230868279934	7482	28183
cell_type	Unknow	Unknown	cell_cycle_or_other	20	AT4G30530	0.1531648784875869	0.9018130898475648	1.4832220077514648	0.7933759689331055	0.4133921265602112	0.2435510754585266	0.16984105110168457	7482	28183
cell_type	Xylem	Xylem	root_identity	1	AT5G03170	3.444248914718628	7.142570018768311	1.595463514328003	0.0102987708523869	0.485671192407608	0.0034569452982395	0.4822142471093685	663	35002
cell_type	Xylem	Xylem	root_identity	2	AT1G20850	2.7079555988311768	5.842593193054199	2.0467772483825684	0.0346850976347923	0.4751131236553192	0.0116279069334268	0.4634852167218924	663	35002
cell_type	Xylem	Xylem	root_identity	3	AT5G16490	2.488999843597412	7.410231590270996	1.1964977979660034	0.006040000822395	0.3378582298755646	0.001971315825358	0.3358869140502066	663	35002
cell_type	Xylem	Xylem	root_identity	4	AT1G08283	2.4151949882507324	6.265928268432617	1.271953582763672	0.0155417015776038	0.3906485736370086	0.0051997029222548	0.3854488707147538	663	35002
cell_type	Xylem	Xylem	root_identity	5	AT4G23690	2.319791793823242	3.659234762191773	2.72594952583313	0.2148428410291671	0.7028657793998718	0.0689103454351425	0.6339554339647293	663	35002
cell_type	Xylem	Xylem	root_identity	6	AT4G35350	2.2971463203430176	6.436801910400391	1.4752930402755735	0.0160412788391113	0.3619909584522247	0.0051139933057129	0.3568769651465118	663	35002
cell_type	Xylem	Xylem	root_identity	7	AT5G45970	1.9758679866790767	7.279469966888428	0.9013850092887878	0.0048083527944982	0.2730015218257904	0.0015713387401774	0.271430183085613	663	35002
cell_type	Xylem	Xylem	root_identity	8	AT5G08370	1.880205035209656	4.84202241897583	1.327638864517212	0.0453247427940368	0.40422323346138	0.015913376584649	0.38830985687673103	663	35002
cell_type	Xylem	Xylem	root_identity	9	AT3G52900	1.793423771858215	6.347328186035156	1.0380747318267822	0.0117617603391408	0.2865761816501617	0.0040283412672579	0.2825478403829038	663	35002
cell_type	Xylem	Xylem	root_identity	10	AT3G27200	1.7927196025848389	5.50238561630249	1.316085696220398	0.0280556678771972	0.3363499343395233	0.0105422548949718	0.3258076794445515	663	35002
cell_type	Xylem	Xylem	root_identity	11	AT4G18780	1.7533167600631714	7.306827545166016	0.8412420749664307	0.0043194005265831	0.2413273006677627	0.0013713502557948	0.2399559504119679	663	35002
cell_type	Xylem	Xylem	root_identity	12	AT5G12870	1.6415201425552368	7.205848217010498	0.7864885330200195	0.0043341815471649	0.2292609363794326	0.001457059639506	0.2278038767399266	663	35002
cell_type	Xylem	Xylem	root_identity	13	AT3G10080	1.5781545639038086	6.928558826446533	0.6623013615608215	0.0044451123103499	0.2292609363794326	0.0014856293564662	0.2277753070229664	663	35002
cell_type	Xylem	Xylem	root_identity	14	AT5G02640	1.5542646646499634	6.179223537445068	0.7765164375305176	0.0097294598817825	0.2549019753932953	0.0033712359145283	0.251530739478767	663	35002
cell_type	Xylem	Xylem	root_identity	15	AT3G62020	1.5382041931152344	5.8450703620910645	0.9238987565040588	0.0150898778811097	0.2684766352176666	0.0053139822557568	0.2631626529619098	663	35002
cell_type	Xylem	Xylem	root_identity	16	AT5G44030	1.5155014991760254	6.179656505584717	0.8452393412590027	0.0106743089854717	0.248868778347969	0.003628364065662	0.245240414282307	663	35002
cell_type	Xylem	Xylem	root_identity	17	AT5G42710	1.506782293319702	6.986181735992432	0.7108222246170044	0.0046146316453814	0.2171945720911026	0.0015141991898417	0.2156803729012609	663	35002
cell_type	Xylem	Xylem	root_identity	18	AT2G40320	1.502983570098877	7.01109790802002	0.6286642551422119	0.0038815557491034	0.2156862765550613	0.0013142105890437	0.2143720659660176	663	35002
cell_type	Xylem	Xylem	root_identity	19	AT1G75280	1.4793249368667605	5.542876720428467	0.8667994141578674	0.017614321783185	0.2730015218257904	0.0061139361932873	0.2668875856325031	663	35002
cell_type	Xylem	Xylem	root_identity	20	AT5G60490	1.4512362480163574	6.73042631149292	0.6293566823005676	0.0049364403821527	0.2171945720911026	0.0015713387401774	0.2156232333509252	663	35002
